x,y,bucket,longitude,latitude,speed
681.156,210.282,3,-122.398,37.742,23.853
313.448,426.896,2,-122.459,37.776,10.727
379.756,522.461,1,-122.448,37.791,9.167
6.020,375.928,2,-122.51,37.768,13.236
548.540,184.798,3,-122.42,37.738,17.222
373.728,57.378,3,-122.449,37.718,18.999
385.784,108.346,3,-122.447,37.726,21.307
434.008,420.525,1,-122.439,37.775,9.584
554.568,197.540,1,-122.419,37.74,9.167
669.100,216.653,2,-122.4,37.743,10.705
711.296,172.056,2,-122.393,37.736,11.667
663.072,344.073,2,-122.401,37.763,10.185
84.384,133.830,3,-122.497,37.73,15.239
687.184,178.427,1,-122.397,37.737,9.939
90.412,401.412,2,-122.496,37.772,11.855
657.044,484.235,2,-122.402,37.785,11.111
458.120,31.894,2,-122.435,37.714,10.768
102.468,178.427,2,-122.494,37.737,12.010
235.084,605.284,3,-122.472,37.804,16.586
566.624,401.412,2,-122.417,37.772,10.119
789.660,554.316,3,-122.38,37.796,18.647
331.532,273.992,2,-122.456,37.752,10.575
210.972,401.412,5,-122.476,37.772,14.066
518.400,605.284,2,-122.425,37.804,10.063
440.036,38.265,2,-122.438,37.715,10.818
512.372,203.911,2,-122.426,37.741,11.481
180.832,216.653,1,-122.481,37.743,9.722
849.940,127.459,1,-122.37,37.729,9.792
500.316,178.427,1,-122.428,37.737,9.306
18.076,382.299,2,-122.508,37.769,11.667
114.524,38.265,3,-122.492,37.715,15.393
578.680,191.169,2,-122.415,37.739,10.139
415.924,324.960,1,-122.442,37.76,9.815
729.380,407.783,2,-122.39,37.773,10.448
620.876,203.911,3,-122.408,37.741,22.403
711.296,350.444,3,-122.393,37.764,19.877
536.484,146.572,3,-122.422,37.732,21.914
409.896,414.154,1,-122.443,37.774,9.815
331.532,242.137,2,-122.456,37.747,12.486
717.324,516.090,1,-122.392,37.79,9.806
807.744,152.943,2,-122.377,37.733,12.130
651.016,363.186,2,-122.403,37.766,12.257
403.868,178.427,2,-122.444,37.737,10.648
114.524,248.508,2,-122.492,37.748,10.000
6.020,458.751,1,-122.51,37.781,9.722
524.428,618.026,2,-122.424,37.806,10.556
669.100,541.574,2,-122.4,37.794,10.695
18.076,395.041,2,-122.508,37.771,11.560
283.308,31.894,1,-122.464,37.714,9.858
470.176,452.380,2,-122.433,37.78,10.463
108.496,446.009,2,-122.493,37.779,10.000
560.596,414.154,1,-122.418,37.774,9.722
397.840,522.461,1,-122.445,37.791,9.960
144.664,286.734,2,-122.487,37.754,11.376
536.484,465.122,2,-122.422,37.782,10.246
470.176,331.331,1,-122.433,37.761,9.389
602.792,159.314,3,-122.411,37.734,24.285
72.328,401.412,2,-122.499,37.772,13.005
415.924,44.636,1,-122.442,37.716,9.810
72.328,140.201,2,-122.499,37.731,10.556
367.700,375.928,2,-122.45,37.768,10.304
548.540,573.429,1,-122.42,37.799,9.653
741.436,216.653,2,-122.388,37.743,10.859
319.476,433.267,2,-122.458,37.777,10.217
452.092,140.201,3,-122.436,37.731,21.020
681.156,350.444,2,-122.398,37.764,10.058
403.868,496.977,2,-122.444,37.787,12.639
337.560,70.120,1,-122.455,37.72,9.537
464.148,31.894,1,-122.434,37.714,9.167
584.708,293.105,2,-122.414,37.755,10.617
325.504,242.137,2,-122.457,37.747,12.364
301.392,19.152,3,-122.461,37.712,15.139
409.896,31.894,2,-122.443,37.714,11.005
584.708,369.557,2,-122.414,37.767,10.000
247.140,471.493,2,-122.47,37.783,10.017
644.988,248.508,3,-122.404,37.748,17.054
403.868,25.523,2,-122.444,37.713,10.221
204.944,407.783,2,-122.477,37.773,12.002
295.364,305.847,2,-122.462,37.757,10.278
488.260,477.864,3,-122.43,37.784,15.278
536.484,165.685,2,-122.422,37.735,10.371
446.064,12.781,2,-122.437,37.711,10.367
632.932,535.203,2,-122.406,37.793,12.037
