x,y,bucket,longitude,latitude,speed
723.352,344.073,1,-122.391,37.763,10.556
440.036,38.265,1,-122.438,37.715,12.917
180.832,216.653,1,-122.481,37.743,10.278
192.888,477.864,1,-122.479,37.784,11.297
114.524,38.265,2,-122.492,37.715,15.278
482.232,242.137,1,-122.431,37.747,10.389
391.812,477.864,1,-122.446,37.784,10.278
626.904,337.702,1,-122.407,37.762,13.195
729.380,407.783,1,-122.39,37.773,12.026
530.456,401.412,2,-122.423,37.772,16.225
663.072,172.056,1,-122.401,37.736,10.556
747.464,305.847,3,-122.387,37.757,38.056
337.560,235.766,1,-122.455,37.746,12.071
265.224,184.798,1,-122.467,37.738,10.278
512.372,159.314,1,-122.426,37.734,11.852
735.408,197.540,1,-122.389,37.74,12.315
711.296,344.073,2,-122.393,37.763,22.500
620.876,203.911,2,-122.408,37.741,20.973
711.296,350.444,2,-122.393,37.764,21.528
536.484,146.572,2,-122.422,37.732,20.000
741.436,305.847,1,-122.388,37.757,13.195
102.468,331.331,1,-122.494,37.761,11.865
361.672,0.039,1,-122.451,37.709,11.611
494.288,382.299,1,-122.429,37.769,11.528
90.412,324.960,1,-122.496,37.76,11.898
723.352,611.655,3,-122.391,37.805,30.278
566.624,426.896,2,-122.417,37.776,15.759
759.520,522.461,2,-122.385,37.791,20.972
331.532,242.137,1,-122.456,37.747,15.000
434.008,503.348,1,-122.439,37.788,10.556
102.468,452.380,1,-122.494,37.78,11.320
807.744,152.943,1,-122.377,37.733,10.278
861.996,624.397,2,-122.368,37.807,18.333
675.128,57.378,2,-122.399,37.718,18.519
566.624,324.960,1,-122.417,37.76,11.445
373.728,586.171,1,-122.449,37.801,11.667
379.756,547.945,1,-122.448,37.795,11.667
500.316,465.122,1,-122.428,37.782,10.556
355.644,465.122,1,-122.452,37.782,11.482
723.352,280.363,2,-122.391,37.753,16.852
542.512,229.395,1,-122.421,37.745,10.556
669.100,31.894,1,-122.4,37.714,13.448
235.084,433.267,1,-122.472,37.777,12.056
325.504,420.525,1,-122.457,37.775,11.222
711.296,312.218,2,-122.393,37.758,21.944
608.820,579.800,1,-122.41,37.8,10.556
644.988,140.201,2,-122.404,37.731,18.195
530.456,426.896,1,-122.423,37.776,10.556
470.176,6.410,1,-122.433,37.71,11.945
675.128,579.800,1,-122.399,37.8,12.593
500.316,331.331,1,-122.428,37.761,10.278
488.260,452.380,1,-122.43,37.78,10.556
470.176,146.572,2,-122.433,37.732,21.667
494.288,375.928,1,-122.429,37.768,13.758
560.596,458.751,1,-122.418,37.781,11.667
500.316,452.380,1,-122.428,37.78,10.695
458.120,305.847,1,-122.435,37.757,10.278
687.184,465.122,1,-122.397,37.782,10.278
476.204,388.670,1,-122.432,37.77,11.389
108.496,446.009,1,-122.493,37.779,10.278
84.384,210.282,1,-122.497,37.742,12.500
524.428,210.282,1,-122.424,37.742,11.111
500.316,146.572,2,-122.428,37.732,15.251
560.596,414.154,1,-122.418,37.774,10.417
548.540,433.267,1,-122.42,37.777,11.458
355.644,146.572,1,-122.452,37.732,11.667
331.532,420.525,1,-122.456,37.775,11.667
144.664,286.734,1,-122.487,37.754,11.667
602.792,159.314,2,-122.411,37.734,22.570
72.328,401.412,1,-122.499,37.772,13.576
488.260,146.572,2,-122.43,37.732,24.167
235.084,108.346,2,-122.472,37.726,15.833
102.468,146.572,1,-122.494,37.732,13.704
560.596,395.041,1,-122.418,37.771,11.111
687.184,452.380,1,-122.397,37.78,11.667
644.988,223.024,1,-122.404,37.744,12.778
72.328,140.201,1,-122.499,37.731,12.222
638.960,159.314,1,-122.405,37.734,12.500
415.924,44.636,1,-122.442,37.716,12.778
367.700,375.928,1,-122.45,37.768,11.111
548.540,573.429,1,-122.42,37.799,10.278
741.436,216.653,1,-122.388,37.743,11.111
452.092,140.201,2,-122.436,37.731,18.457
313.448,140.201,1,-122.459,37.731,10.556
572.652,433.267,2,-122.416,37.777,15.189
247.140,560.687,2,-122.47,37.797,15.389
663.072,280.363,1,-122.401,37.753,10.278
464.148,31.894,1,-122.434,37.714,11.111
325.504,242.137,1,-122.457,37.747,12.667
108.496,331.331,1,-122.493,37.761,10.945
409.896,31.894,1,-122.443,37.714,10.729
464.148,458.751,1,-122.434,37.781,10.278
596.764,133.830,1,-122.412,37.73,11.389
373.728,235.766,1,-122.449,37.746,14.306
644.988,248.508,1,-122.404,37.748,13.681
114.524,401.412,1,-122.492,37.772,14.028
427.980,420.525,1,-122.44,37.775,10.278
253.168,210.282,1,-122.469,37.742,12.222
36.160,203.911,1,-122.505,37.741,10.741
753.492,235.766,1,-122.386,37.746,10.278
313.448,152.943,1,-122.459,37.733,12.778
96.440,261.250,1,-122.495,37.75,12.333
470.176,446.009,1,-122.433,37.779,11.111
108.496,452.380,1,-122.493,37.78,11.320
403.868,25.523,1,-122.444,37.713,11.111
446.064,592.542,1,-122.437,37.802,10.556
235.084,439.638,1,-122.472,37.778,13.148
217.000,70.120,1,-122.475,37.72,11.945
271.252,312.218,1,-122.466,37.758,10.417
204.944,407.783,2,-122.477,37.773,15.139
96.440,267.621,1,-122.495,37.751,13.056
210.972,293.105,1,-122.476,37.755,11.389
566.624,484.235,1,-122.417,37.785,10.556
277.280,363.186,1,-122.465,37.766,12.685
669.100,414.154,1,-122.4,37.774,13.843
566.624,293.105,1,-122.417,37.755,13.056
741.436,490.606,1,-122.388,37.786,13.460
349.616,375.928,1,-122.453,37.768,10.278
693.212,535.203,1,-122.396,37.793,13.611
446.064,12.781,1,-122.437,37.711,10.556
548.540,63.749,2,-122.42,37.719,16.250
54.244,121.088,2,-122.502,37.728,15.833
229.056,496.977,2,-122.473,37.787,15.833
60.272,76.491,2,-122.501,37.721,17.083
518.400,356.815,1,-122.425,37.765,10.556
349.616,490.606,1,-122.453,37.786,11.111
554.568,242.137,1,-122.419,37.747,11.556
367.700,216.653,1,-122.45,37.743,12.963
440.036,140.201,2,-122.438,37.731,19.445
705.268,363.186,2,-122.394,37.766,22.861
331.532,598.913,2,-122.456,37.803,17.269
271.252,350.444,1,-122.466,37.764,10.695
367.700,82.862,1,-122.45,37.722,11.778
777.604,191.169,1,-122.382,37.739,11.528
102.468,165.685,1,-122.494,37.735,14.537
608.820,363.186,1,-122.41,37.766,10.973
210.972,337.702,1,-122.476,37.762,10.556
632.932,420.525,2,-122.406,37.775,16.111
235.084,63.749,1,-122.472,37.719,14.722
693.212,420.525,1,-122.396,37.775,13.658
283.308,458.751,1,-122.464,37.781,11.042
566.624,337.702,1,-122.417,37.762,13.889
644.988,152.943,1,-122.404,37.733,10.278
512.372,388.670,1,-122.426,37.77,12.898
325.504,598.913,2,-122.457,37.803,15.595
343.588,388.670,1,-122.454,37.77,11.111
675.128,363.186,1,-122.399,37.766,11.667
572.652,439.638,2,-122.416,37.778,16.104
663.072,191.169,2,-122.401,37.739,23.056
470.176,477.864,1,-122.433,37.784,12.667
403.868,261.250,1,-122.444,37.75,14.722
506.344,19.152,1,-122.427,37.712,14.444
427.980,242.137,1,-122.44,37.747,10.556
301.392,184.798,1,-122.461,37.738,13.333
313.448,248.508,1,-122.459,37.748,12.398
90.412,337.702,1,-122.496,37.762,12.847
