x,y,bucket,longitude,latitude,speed
735.408,503.348,3,-122.389,37.788,19.667
584.708,401.412,1,-122.414,37.772,9.484
572.652,127.459,1,-122.416,37.729,9.722
247.140,25.523,2,-122.47,37.713,12.778
759.520,203.911,2,-122.385,37.741,12.111
54.244,114.717,2,-122.502,37.727,13.555
470.176,25.523,2,-122.433,37.713,12.222
632.932,286.734,1,-122.406,37.754,8.872
506.344,89.233,1,-122.427,37.723,9.167
500.316,592.542,1,-122.428,37.802,9.722
524.428,191.169,2,-122.424,37.739,10.476
717.324,159.314,1,-122.392,37.734,8.056
162.748,159.314,2,-122.484,37.734,14.000
325.504,229.395,2,-122.457,37.745,12.000
855.968,624.397,2,-122.369,37.807,14.722
548.540,127.459,1,-122.42,37.729,8.611
132.608,159.314,2,-122.489,37.734,11.852
415.924,337.702,1,-122.442,37.762,8.056
355.644,267.621,2,-122.452,37.751,10.556
632.932,114.717,1,-122.406,37.727,9.278
548.540,528.832,1,-122.42,37.792,8.056
301.392,433.267,1,-122.461,37.777,9.352
578.680,312.218,2,-122.415,37.758,10.324
271.252,344.073,2,-122.466,37.763,10.417
361.672,216.653,1,-122.451,37.743,8.056
638.960,516.090,1,-122.405,37.79,8.426
518.400,127.459,2,-122.425,37.729,11.019
632.932,318.589,3,-122.406,37.759,18.651
440.036,324.960,2,-122.438,37.76,10.000
72.328,51.007,2,-122.499,37.717,12.778
126.580,286.734,1,-122.49,37.754,9.167
114.524,426.896,1,-122.492,37.776,8.334
265.224,19.152,2,-122.467,37.712,10.278
789.660,191.169,1,-122.38,37.739,9.167
440.036,426.896,1,-122.438,37.776,9.056
638.960,388.670,3,-122.405,37.77,17.677
415.924,38.265,1,-122.442,37.715,8.750
608.820,407.783,2,-122.41,37.773,10.509
632.932,503.348,1,-122.406,37.788,8.611
578.680,350.444,1,-122.415,37.764,9.278
337.560,586.171,1,-122.455,37.801,9.676
578.680,554.316,1,-122.415,37.796,8.889
192.888,452.380,1,-122.479,37.78,9.584
602.792,388.670,2,-122.411,37.77,10.278
554.568,273.992,1,-122.419,37.752,8.056
150.692,197.540,1,-122.486,37.74,8.611
506.344,63.749,1,-122.427,37.719,9.722
385.784,439.638,2,-122.447,37.778,10.000
253.168,133.830,1,-122.469,37.73,8.827
476.204,159.314,2,-122.432,37.734,10.278
385.784,89.233,1,-122.447,37.723,9.098
204.944,433.267,1,-122.477,37.777,8.722
825.828,140.201,2,-122.374,37.731,13.056
542.512,541.574,1,-122.421,37.794,9.815
530.456,592.542,1,-122.423,37.802,8.056
663.072,203.911,1,-122.401,37.741,8.611
391.812,369.557,1,-122.446,37.767,8.889
446.064,38.265,2,-122.437,37.715,10.679
415.924,446.009,2,-122.442,37.779,10.486
223.028,618.026,3,-122.474,37.806,15.654
578.680,388.670,2,-122.415,37.77,11.627
638.960,312.218,3,-122.405,37.758,19.028
385.784,579.800,2,-122.447,37.8,11.945
578.680,516.090,1,-122.415,37.79,9.167
440.036,146.572,2,-122.438,37.732,10.625
626.904,331.331,2,-122.407,37.761,10.992
54.244,82.862,3,-122.502,37.722,19.259
675.128,184.798,1,-122.399,37.738,8.334
349.616,598.913,3,-122.453,37.803,19.722
530.456,509.719,1,-122.423,37.789,9.722
530.456,101.975,2,-122.423,37.725,11.111
409.896,273.992,1,-122.443,37.752,9.167
602.792,312.218,2,-122.411,37.758,11.944
313.448,477.864,1,-122.459,37.784,9.098
217.000,184.798,1,-122.475,37.738,9.806
289.336,433.267,1,-122.463,37.777,8.889
108.496,44.636,3,-122.493,37.716,15.833
156.720,31.894,2,-122.485,37.714,13.175
693.212,82.862,1,-122.396,37.722,8.993
638.960,350.444,3,-122.405,37.764,17.222
464.148,197.540,1,-122.434,37.74,8.334
638.960,554.316,1,-122.405,37.796,8.056
584.708,178.427,2,-122.414,37.737,10.278
210.972,261.250,2,-122.476,37.75,11.389
259.196,133.830,1,-122.468,37.73,8.056
421.952,528.832,1,-122.441,37.792,8.056
186.860,350.444,2,-122.48,37.764,10.417
651.016,127.459,3,-122.403,37.729,23.380
144.664,0.039,3,-122.487,37.709,16.389
560.596,273.992,1,-122.418,37.752,9.259
482.232,458.751,1,-122.431,37.781,8.056
440.036,560.687,1,-122.438,37.797,9.167
403.868,484.235,1,-122.444,37.785,9.445
289.336,108.346,1,-122.463,37.726,9.544
421.952,127.459,3,-122.441,37.729,24.167
843.912,127.459,2,-122.371,37.729,10.556
