x,y,bucket,longitude,latitude,speed
657.044,484.235,2,-122.402,37.785,10.695
699.240,203.911,3,-122.395,37.741,17.222
458.120,31.894,2,-122.435,37.714,10.464
669.100,95.604,3,-122.4,37.724,16.548
681.156,172.056,1,-122.398,37.736,9.167
102.468,178.427,2,-122.494,37.737,12.154
235.084,605.284,3,-122.472,37.804,16.440
566.624,401.412,2,-122.417,37.772,10.463
789.660,554.316,3,-122.38,37.796,21.094
331.532,273.992,3,-122.456,37.752,17.401
210.972,401.412,3,-122.476,37.772,15.301
518.400,605.284,1,-122.425,37.804,9.910
229.056,446.009,2,-122.473,37.779,11.429
440.036,38.265,2,-122.438,37.715,11.154
566.624,140.201,5,-122.417,37.731,14.074
210.972,140.201,1,-122.476,37.731,9.899
512.372,203.911,1,-122.426,37.741,9.611
180.832,216.653,1,-122.481,37.743,9.687
849.940,127.459,2,-122.37,37.729,10.064
500.316,178.427,2,-122.428,37.737,10.307
114.524,38.265,3,-122.492,37.715,16.932
711.296,210.282,3,-122.393,37.742,20.556
578.680,191.169,2,-122.415,37.739,10.278
415.924,324.960,2,-122.442,37.76,11.033
90.412,140.201,1,-122.496,37.731,9.722
367.700,0.039,2,-122.45,37.709,11.500
729.380,407.783,2,-122.39,37.773,11.041
620.876,203.911,2,-122.408,37.741,13.293
711.296,350.444,3,-122.393,37.764,23.538
536.484,146.572,3,-122.422,37.732,23.062
409.896,414.154,1,-122.443,37.774,9.872
331.532,242.137,2,-122.456,37.747,11.945
717.324,516.090,2,-122.392,37.79,10.043
711.296,554.316,2,-122.393,37.796,12.500
807.744,152.943,2,-122.377,37.733,11.289
651.016,363.186,2,-122.403,37.766,10.036
403.868,178.427,1,-122.444,37.737,9.921
114.524,248.508,1,-122.492,37.748,9.389
717.324,522.461,2,-122.392,37.791,10.000
669.100,541.574,1,-122.4,37.794,9.375
229.056,12.781,3,-122.473,37.711,18.889
789.660,210.282,3,-122.38,37.742,15.022
18.076,395.041,2,-122.508,37.771,11.049
283.308,31.894,2,-122.464,37.714,10.139
-0.008,350.444,2,-122.511,37.764,11.667
795.688,191.169,2,-122.379,37.739,12.222
470.176,452.380,2,-122.433,37.78,11.019
476.204,388.670,1,-122.432,37.77,9.167
108.496,446.009,1,-122.493,37.779,9.863
560.596,414.154,2,-122.418,37.774,10.331
198.916,159.314,2,-122.478,37.734,12.523
397.840,522.461,2,-122.445,37.791,10.244
663.072,133.830,1,-122.401,37.73,9.722
144.664,286.734,1,-122.487,37.754,9.769
84.384,344.073,2,-122.497,37.763,10.833
536.484,465.122,1,-122.422,37.782,9.444
470.176,331.331,1,-122.433,37.761,9.537
602.792,159.314,3,-122.411,37.734,18.940
72.328,401.412,2,-122.499,37.772,12.307
415.924,44.636,2,-122.442,37.716,10.366
72.328,140.201,3,-122.499,37.731,15.119
367.700,375.928,2,-122.45,37.768,10.120
548.540,573.429,1,-122.42,37.799,9.603
614.848,605.284,2,-122.409,37.804,10.556
741.436,216.653,1,-122.388,37.743,9.829
319.476,433.267,1,-122.458,37.777,9.445
421.952,70.120,2,-122.441,37.72,12.778
663.072,611.655,3,-122.401,37.805,22.500
452.092,140.201,5,-122.436,37.731,14.090
681.156,350.444,1,-122.398,37.764,9.495
367.700,490.606,1,-122.45,37.786,9.722
403.868,496.977,2,-122.444,37.787,10.295
874.052,592.542,3,-122.366,37.802,18.889
777.604,280.363,1,-122.382,37.753,9.722
337.560,70.120,2,-122.455,37.72,10.154
464.148,31.894,2,-122.434,37.714,10.417
584.708,293.105,2,-122.414,37.755,10.420
325.504,242.137,2,-122.457,37.747,11.619
681.156,554.316,1,-122.398,37.796,9.722
409.896,31.894,2,-122.443,37.714,10.585
584.708,369.557,2,-122.414,37.767,10.000
247.140,471.493,1,-122.47,37.783,9.730
657.044,140.201,3,-122.402,37.731,21.759
644.988,248.508,2,-122.404,37.748,13.751
403.868,25.523,2,-122.444,37.713,10.496
204.944,407.783,2,-122.477,37.773,11.978
494.288,95.604,2,-122.429,37.724,10.278
626.904,223.024,3,-122.407,37.744,15.000
488.260,477.864,2,-122.43,37.784,11.157
566.624,484.235,2,-122.417,37.785,10.344
536.484,165.685,2,-122.422,37.735,11.030
632.932,535.203,2,-122.406,37.793,10.695
415.924,248.508,2,-122.442,37.748,10.556
554.568,242.137,2,-122.419,37.747,10.390
765.548,522.461,3,-122.384,37.791,17.469
657.044,401.412,2,-122.402,37.772,10.228
283.308,414.154,2,-122.464,37.774,10.071
331.532,598.913,3,-122.456,37.803,18.387
777.604,191.169,2,-122.382,37.739,12.676
735.408,535.203,1,-122.389,37.793,9.722
210.972,51.007,1,-122.476,37.717,9.722
644.988,152.943,2,-122.404,37.733,12.647
325.504,598.913,3,-122.457,37.803,17.638
675.128,363.186,2,-122.399,37.766,11.667
403.868,261.250,1,-122.444,37.75,9.564
403.868,101.975,3,-122.444,37.725,16.250
427.980,242.137,2,-122.44,37.747,10.729
204.944,235.766,2,-122.477,37.746,13.333
548.540,356.815,2,-122.42,37.765,10.272
440.036,44.636,2,-122.438,37.716,10.556
801.716,579.800,3,-122.378,37.8,23.518
319.476,89.233,2,-122.458,37.723,10.278
361.672,31.894,3,-122.451,37.714,23.417
578.680,618.026,2,-122.415,37.806,10.646
735.408,121.088,2,-122.389,37.728,10.417
795.688,312.218,4,-122.379,37.758,40.556
602.792,547.945,2,-122.411,37.795,10.556
241.112,503.348,3,-122.471,37.788,15.695
217.000,363.186,2,-122.475,37.766,12.058
464.148,414.154,2,-122.434,37.774,12.026
223.028,516.090,3,-122.474,37.79,15.833
488.260,446.009,1,-122.43,37.779,9.923
446.064,477.864,2,-122.437,37.784,11.790
403.868,471.493,2,-122.444,37.783,10.519
735.408,503.348,3,-122.389,37.788,16.631
247.140,25.523,3,-122.47,37.713,15.320
542.512,420.525,1,-122.421,37.775,9.445
759.520,203.911,2,-122.385,37.741,12.021
693.212,286.734,2,-122.396,37.754,10.814
54.244,114.717,3,-122.502,37.727,16.868
524.428,191.169,2,-122.424,37.739,10.689
162.748,159.314,2,-122.484,37.734,11.780
325.504,229.395,2,-122.457,37.745,10.282
855.968,624.397,3,-122.369,37.807,19.577
548.540,127.459,2,-122.42,37.729,10.898
72.328,484.235,2,-122.499,37.785,10.556
452.092,484.235,3,-122.436,37.785,15.833
132.608,159.314,2,-122.489,37.734,11.510
415.924,337.702,1,-122.442,37.762,9.912
156.720,420.525,2,-122.485,37.775,12.659
229.056,560.687,3,-122.473,37.797,23.611
186.860,516.090,2,-122.48,37.79,11.667
687.184,25.523,3,-122.397,37.713,26.111
301.392,433.267,1,-122.461,37.777,9.528
578.680,312.218,2,-122.415,37.758,10.078
271.252,344.073,1,-122.466,37.763,9.995
96.440,446.009,2,-122.495,37.779,11.173
638.960,516.090,2,-122.405,37.79,11.158
795.688,618.026,5,-122.379,37.806,14.722
458.120,414.154,2,-122.435,37.774,12.185
72.328,51.007,2,-122.499,37.717,13.598
747.464,490.606,2,-122.387,37.786,13.264
518.400,528.832,1,-122.425,37.792,9.630
415.924,38.265,2,-122.442,37.715,10.349
578.680,280.363,2,-122.415,37.753,10.000
446.064,446.009,1,-122.437,37.779,9.444
632.932,503.348,2,-122.406,37.788,13.611
638.960,522.461,1,-122.405,37.791,9.969
687.184,261.250,2,-122.397,37.75,13.334
687.184,509.719,2,-122.397,37.789,11.979
18.076,305.847,1,-122.508,37.757,9.167
337.560,586.171,2,-122.455,37.801,10.594
626.904,369.557,2,-122.407,37.767,12.722
192.888,452.380,2,-122.479,37.78,10.475
602.792,388.670,2,-122.411,37.77,10.414
554.568,273.992,1,-122.419,37.752,9.899
325.504,197.540,1,-122.457,37.74,9.722
385.784,439.638,2,-122.447,37.778,10.301
476.204,159.314,2,-122.432,37.734,10.833
391.812,331.331,1,-122.446,37.761,9.611
494.288,541.574,2,-122.429,37.794,11.528
198.916,388.670,3,-122.478,37.77,15.000
874.052,331.331,4,-122.366,37.761,38.056
482.232,395.041,1,-122.431,37.771,9.723
825.828,140.201,5,-122.374,37.731,14.366
542.512,541.574,1,-122.421,37.794,9.500
530.456,592.542,1,-122.423,37.802,9.352
